date,X1398.HK.EQUITY,X601398.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X3328.HK.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY
20200831,0.0331680315708361,0.0445299631839402,0.0410335116362407,0.06780572759415,0.027137312394335,0.0695975024727456,0.0564902849907237,0.0593061529680697,0.0401790690718833,0.0483862548027211,0.0301431199069659,0.0424607834340985,0.0243993653294736,0.0184919229066669,0.0108315890150113,0.0115715164504562,0.0239801997646894,0.0521220564430716,0.0292147242455835,0.0604889210668847,0.0240152119786829,0.0267950398088552,0.0423887638743844,0.0637463199441994,0.0418266782219573
20200901,0.0318064884894087,0.0385981274501124,0.0307031707126089,0.0902634355202927,0.0311978329583561,0.0696422687570036,0.0557077634122808,0.0395868540543127,0.019554611933102,0.0437636036635638,0.0304568351501933,0.0416169511201617,0.0210000278431758,0.0224987610827363,0.0189886659663584,0.0107270636914139,0.033408757350874,0.0599747959714174,0.0296311930099018,0.0460891545889739,0.0215919697742867,0.0336128243754937,0.0410702884652922,0.068319114173812,0.0196787853051503
20200902,0.0307289475413466,0.0366128469043559,0.026410791846235,0.0644580812933848,0.0297214656383721,0.0671436388116887,0.0535091545262056,0.0346076978592268,0.018611862576783,0.0369173737985461,0.02726592407925,0.0422389643825206,0.0305975007072999,0.0262122468126901,0.0103135883489581,0.00988083434880644,0.0317410673396637,0.0595102085860639,0.0288144256524674,0.0482750867155634,0.0208808118014168,0.0300010097692531,0.0556828287235217,0.0634914319255608,0.0180856595177585
20200903,0.0306176865503054,0.0339930086237373,0.0257105635808097,0.0611601323497578,0.0331063517666309,0.0757414176919293,0.0510437253022807,0.0405475821727107,0.0179625561689682,0.0379585170774136,0.0274067273313258,0.0416556472114206,0.0282767762203182,0.0236803689156289,0.00799878350005505,0.0107157197516348,0.0227672399972442,0.0441627791279723,0.0293748741711123,0.0466267203521227,0.0183167167270189,0.0286967158485632,0.0415971007491977,0.0660149328956657,0.0170449194808873
20200904,0.0310993813016589,0.0318357888340358,0.0260864925629836,0.0554706859827964,0.0370449075792366,0.0782790664101007,0.0485123072864254,0.0359886052905195,0.0353420517046914,0.0388326748275246,0.0395272002293612,0.0415489962894919,0.026143659977147,0.0189270633958481,0.00838814996637179,0.0114115208463493,0.0190403819064167,0.0439690724153554,0.0287174348996086,0.0466144971772316,0.0157821582931272,0.0229069253270211,0.0415982800862212,0.0615079989778239,0.0223315686343194
20200908,0.029946811302363,0.0333222333756172,0.0379769288393107,0.0520372808396743,0.0314783164390299,0.0673730336337962,0.0272880228985121,0.0419734839700894,0.0308726155893177,0.0430956808595333,0.0409994369318614,0.0396311143504951,0.016272271069964,0.0148749402863745,0.0206210674109241,0.0113468879949835,0.0316055208492823,0.042694189970862,0.0305764685589112,0.0437524676685581,0.0210195931867638,0.0385017053138137,0.0418780455594478,0.0657528885956489,0.0182135609937172
20200909,0.0299331365913381,0.0330740179997848,0.0347961536980903,0.0689093941485769,0.0317127655251117,0.0595926858237597,0.0329634227101339,0.0336945334322845,0.018841525241642,0.050365701666304,0.0286235340277451,0.0336334853204379,0.0154822874473717,0.0141079795449086,0.0168999360469743,0.0146455991685258,0.0227495530387978,0.0667460178592932,0.0235570643403363,0.0444582489835528,0.0224228995187046,0.0522637211772715,0.0407695119832284,0.0703707277650528,0.0223075787497548
20200910,0.030189364325358,0.0342906188616122,0.0266296584512061,0.0590479088144986,0.0306767299519487,0.0738962669660853,0.0314961989278192,0.0334572235479669,0.0388938437482026,0.0429483377283654,0.0314829975587191,0.0385861288465361,0.0144765707799197,0.0163968825165463,0.0213774721342577,0.0107567633171308,0.022636469051846,0.0437032771536047,0.0299452397695281,0.0418364625201448,0.0192902289294009,0.0528926369744263,0.0388037171125875,0.0618300175741636,0.0197390792154524
20200911,0.0303369726819328,0.0503816104211135,0.0263187241663086,0.0535812659336695,0.0315840478754912,0.0707426416577834,0.0502323564963056,0.034369329814261,0.0381151709600352,0.0405249074389774,0.0257884720065434,0.0398959558768915,0.0142927581022541,0.0190810434739449,0.018915425083243,0.0148220966814024,0.0302790742981419,0.087669906044677,0.0249251620894936,0.0442969519893718,0.0226138567605732,0.0523336972813088,0.0392807006742664,0.061823685382076,0.0178982066991217
20200914,0.0312287178280731,0.0349569415445336,0.0376207813335123,0.0752213161210065,0.0385424555561512,0.0707057215443808,0.0307505031536693,0.0460453124628784,0.0221370451935097,0.0374995089145612,0.0508331375918404,0.0405416189836435,0.0208341917025925,0.0298453303596418,0.0260389146458398,0.0572800532901996,0.0312427841094137,0.0610789631407366,0.0168966047587164,0.0450052100024654,0.0243116407562677,0.0497198955005865,0.033739492053585,0.0461173413828608,0.0192792630834261
20200915,0.0319050658290181,0.0430125274127665,0.041354478356414,0.0610116144375413,0.0345862618134544,0.0672636449533647,0.0284988402010216,0.0409074111929228,0.0489704517631672,0.0384300505530796,0.0488186639683579,0.0400414938192754,0.0285843669727372,0.0204716804369083,0.0161925289391332,0.0128562847097571,0.0231285164065093,0.0903532210563198,0.0178456315450799,0.0474703832646975,0.0335082436142043,0.0497623928540752,0.0348075027545136,0.0554325957998617,0.0177458523363183
20200916,0.0299215275087607,0.039300655244754,0.0354622283880105,0.065111143198722,0.0362920164511218,0.0662610875863034,0.0264989931670491,0.0398079633075757,0.0339409079300044,0.0410239954850996,0.0202093738665402,0.0415726708507792,0.0219438545848872,0.0212853654458334,0.0270741047496633,0.0134811559797719,0.0203175538873723,0.091798060759332,0.0178393560143568,0.0577782900609862,0.0345601500597769,0.0307885481295989,0.0364301304587479,0.059267013418685,0.0194867034660775
20200917,0.0268853427834623,0.038201183432959,0.0382193019429103,0.0566686005435915,0.0360261707257583,0.0702403029606627,0.0240901162165778,0.0396994801886039,0.0257596529325697,0.0388551992602838,0.0395470524712556,0.0386357570851389,0.0207813714416775,0.0233307070713356,0.0157325397727474,0.0142712555010936,0.0198072031534337,0.0711649030512983,0.0173985314990596,0.0517559609088228,0.0226417262208581,0.0479111154499061,0.0368372816644342,0.0427865777684583,0.0193415009918162
20200918,0.0294421925785707,0.0282299473743494,0.0354592362160413,0.0573898290903885,0.0383485422467708,0.0691191191202011,0.0250114589441904,0.0386664468784831,0.0275614455082864,0.0396077223028032,0.0489861883720025,0.0406398633673077,0.0193890854760088,0.0167451758335654,0.0188163436507988,0.0148148945501677,0.0179473563802619,0.0473041861340992,0.0175968720613953,0.0562273998761069,0.0219483549305399,0.0448489604667859,0.035661308205451,0.0438055396802398,0.0172781232199577
20200921,0.0349405432446272,0.0373462644528856,0.0362454553879663,0.0432275856630826,0.037875679959577,0.0686038890765704,0.025525988748073,0.043186712964792,0.0177710095470795,0.0380800215318433,0.0341034679015421,0.040532893949388,0.0188677048231029,0.0165899185903266,0.0155109483961001,0.0160982511870149,0.0317342997934437,0.0724744040624008,0.0178643927541803,0.0558171639465553,0.0211659465172286,0.0450995914179038,0.0363496631735182,0.0522566318179776,0.0163971145511282
20200922,0.0205217913272407,0.0367464071637927,0.0297539457281251,0.0574309591608625,0.030270470473447,0.0600608578963046,0.0244908851909031,0.0417441623427112,0.0242589282243549,0.037426710386211,0.0305672088582147,0.0421372864059847,0.0180964941053921,0.0140296976629631,0.0153506869266179,0.0151421134485455,0.0187642852034712,0.070716267604116,0.02191828483569,0.0480541124939741,0.0258302042110585,0.0426738473244592,0.0376098995177854,0.0504716308113736,0.017046405096461
20200923,0.0232612474776729,0.035073198428025,0.0350961628754966,0.0608073665269456,0.0341109473348982,0.0669075748476689,0.026250866383665,0.0343646262015376,0.0260705681196747,0.03183320278849,0.0473990105273978,0.0391122931112747,0.014115512557994,0.00811268558785898,0.0209326190705407,0.0155536640124707,0.0311831204914802,0.0482829795937106,0.0135161471187042,0.0462365382622694,0.0283214701578783,0.0395967660448143,0.0364633595661055,0.0492906962742507,0.0174880041677442
20200924,0.0249737604025072,0.0328354594056134,0.034742192949418,0.0558868178659543,0.021962340190932,0.0648973755247827,0.046821706023269,0.0345157293575507,0.029514931826299,0.0311032534398683,0.044541146813822,0.0389461364985091,0.0121929100039552,0.00892298542839698,0.0245710936478066,0.0150641302227124,0.0297241493493844,0.0431060950897628,0.0198031023553623,0.0475243384476608,0.0318553085108614,0.0418806618299084,0.0534553712473874,0.0394610172977227,0.017635678051052
20200925,0.0301020913773855,0.042397419449136,0.0348385910340622,0.0512817547440416,0.0298581750184153,0.0511658195028699,0.0505138159246849,0.0394423483171445,0.0303304488882476,0.0381714757072931,0.0437395283541472,0.0333796263784496,0.0136442223136348,0.0108089876334829,0.0244382642109355,0.0167050985135396,0.0210622624600112,0.0416847985360919,0.0242486784241379,0.0579862039823918,0.0271444287974299,0.0384976511393458,0.0509222986484525,0.0444185041680315,0.018921209683771
20200928,0.0297823581951974,0.0294043028556676,0.0421013346724185,0.0571154088543572,0.024992140844069,0.0614066800356448,0.0463541303957281,0.0419730988111841,0.0264439667138472,0.0254118365791551,0.0420608918298983,0.0338641427315682,0.0312720640839087,0.00967361507835644,0.0282054899380381,0.0117739832240686,0.0204967599361448,0.0300867467357462,0.0156228938560045,0.0473224048863487,0.0323993694079539,0.0612155308879866,0.0524185743407277,0.0444137624946118,0.0180877173275348
20200929,0.0256535154385174,0.0296895366541304,0.0608640550119828,0.0517330259005203,0.0315178710449584,0.0538363704065217,0.0436702731350284,0.0381913678617134,0.0129596106686662,0.0216838128943,0.0441170730889476,0.0330837867502614,0.0322736192408322,0.0110155213026613,0.0285870248004283,0.0112980757854334,0.0293992105560773,0.0280021766429334,0.0115672227521645,0.0502237872765069,0.0308966092793511,0.0592715379512233,0.0322294822815604,0.0418791804080217,0.0148347298166343
20200930,0.0257228557043454,0.0277322088437557,0.0609184256009529,0.0512709701974807,0.0306442957169201,0.0498121086066472,0.0474472622032075,0.0373909252101895,0.0171676946430331,0.0204323456543589,0.0389091895794943,0.0346816034094847,0.0318753548341414,0.0112028777729528,0.021517053231523,0.0107321424474034,0.0180575009818138,0.0219930205239711,0.0110073991126496,0.0512544926578062,0.03085070663005,0.0360364031871954,0.0302360710126245,0.0433727585368659,0.0155238152987525
20201009,0.0255890634647965,0.0247185850268,0.0615773283041096,0.0542740643681393,0.032820606108007,0.0386409017829691,0.0470895630105918,0.0392549327437157,0.0378552710530292,0.025405960936778,0.0475672430256052,0.0318000722632367,0.0246915472990571,0.0213705609725934,0.0239538348413551,0.0161345615324244,0.0308575096510588,0.0234602834656247,0.0112975476676202,0.0441283532933065,0.0312457797042307,0.0361450846062621,0.0199541544548771,0.0377799922273806,0.0120723211013313
20201012,0.0292973502327065,0.0280547955535925,0.0582680030790402,0.0478755985273671,0.0289112355737602,0.0516858575820067,0.028077959694256,0.0292269264052935,0.0406730886911978,0.0298033980380557,0.0454050156680614,0.0196541095089122,0.0265974502390768,0.0218234801364565,0.0228403404062692,0.0154562505138061,0.0387068502812517,0.0257265104884325,0.00756450593500547,0.0431553150114746,0.0278454488313363,0.0317607054420282,0.0195537698598054,0.0417909708742647,0.0168804183171437
20201013,0.0239421554291,0.0331434837665543,0.0589744587044131,0.0409402686961709,0.0370417295000202,0.0485560486168138,0.0294620153527521,0.0566267787036515,0.0269536472625838,0.0242310021982744,0.0214660440799542,0.0255965379733896,0.0250971167625117,0.0188993629254619,0.015876357109075,0.015160125622935,0.0412124464763338,0.021383735472886,0.0150080582193691,0.0453148042841075,0.0172422504684091,0.0379176665417573,0.021349095293953,0.0563352929424105,0.0128398002519662
20201014,0.0304790997393021,0.04601539474935,0.0613842755612383,0.0517064047204031,0.0291903701773819,0.0625622270802746,0.0446833509584931,0.0365275867630492,0.0380597586469378,0.0295792042414844,0.0131179296139838,0.0241908076841869,0.0268269856750861,0.0238772831172161,0.0218213341617121,0.0142517726000195,0.0399526381402436,0.0269747316211967,0.0158480390791911,0.0456457601106385,0.0294341734661679,0.03640555468308,0.0227772406685076,0.0447953423166171,0.0146724123462363
20201015,0.0266856489839832,0.0372558309951993,0.0640490978501252,0.0412231294681702,0.0344938091957308,0.0611028799359896,0.0492720980127076,0.0402919037076296,0.029189334378964,0.0288327088207112,0.0416006472993355,0.0209373626803645,0.0159683788241686,0.0171022436654555,0.018617972370304,0.0322137945614915,0.0203883362044911,0.0227393282943891,0.0155274909250138,0.0460096589713281,0.0185558252643503,0.0523614651427286,0.0285256454088828,0.0448850268617959,0.0148683100267725
20201016,0.0256959283702037,0.0317603359540198,0.0364407710373073,0.0325837110325678,0.0278620224146156,0.0406018980310293,0.032509567204719,0.0253185718087931,0.0399146941587191,0.044822477395119,0.0208739386440144,0.0366127863219295,0.0239594858266473,0.0166853604962674,0.019818655752158,0.0165390532747584,0.0209681810435142,0.0394054501852892,0.0156822913797696,0.0386548674682305,0.013867148580435,0.0199753705708582,0.0226607087486183,0.0347420991450694,0.0157384366001783
20201019,0.0274908332028205,0.0316099543683985,0.0366004857334052,0.0337991514804077,0.019617219920245,0.0474897835681965,0.0330136983077129,0.0242586354651285,0.0436363563344479,0.0372821856744405,0.0153465276258709,0.0382213756643279,0.018241700262313,0.0153688606854082,0.0187102544689473,0.031397241541605,0.0207773989544538,0.037494773307774,0.00830437083344658,0.0447230436512993,0.0227122631332023,0.0339794352247943,0.0232143671579966,0.0522211534266981,0.0138605652241586
20201020,0.0269318295939911,0.0297553050397209,0.0363558393138028,0.0403915149049466,0.0314038647820667,0.0242139336175694,0.0341368973881268,0.0268074440335706,0.0291570768415061,0.028915144173778,0.0279107683350694,0.0379795951754432,0.0171747309984215,0.0198840060902831,0.0207022874198576,0.031691633281662,0.0197247881842534,0.0486007943724994,0.00791564216748044,0.043694192468658,0.0195262258463116,0.0192160446750701,0.0261093213541278,0.0427373977068551,0.0149338753665976
20201021,0.0284782559690684,0.0297215057656717,0.0191646274486036,0.0436867911063068,0.0304738518075744,0.0235136069485688,0.029131640482955,0.0215645211246768,0.0435251059534381,0.0332337440807467,0.0266214780773671,0.0309965326845547,0.0214943484008139,0.0204002260193784,0.0200696890363409,0.0266604363027003,0.0189733262920273,0.0401551534668279,0.00977775105581154,0.0472734806022835,0.0226325074668104,0.0196171183183254,0.0190840406854484,0.0501922417105277,0.0188523807419585
20201022,0.0276313592374096,0.0272173153687143,0.0178071631466488,0.0366807223118179,0.0128367436367749,0.0259457920193209,0.0292100799448021,0.0207744864136603,0.0299228849527217,0.0288612380873295,0.029877312791328,0.0276573126663595,0.0226116371308902,0.0171391554315732,0.014889407681319,0.0215225014063122,0.0145534608836867,0.0430509752672135,0.0105115934896476,0.0456789936983347,0.0238136795010932,0.0183336827314727,0.0192784747582919,0.0366201427509706,0.020997848566411
20201023,0.0286043845713282,0.0317752365270816,0.0197679096239414,0.0308447817767779,0.0322929986826433,0.0231881558591724,0.0363997909187415,0.0213404950866427,0.0226545295813899,0.0380363542306957,0.0303064818247768,0.0308252924534902,0.0144434309130003,0.0167639729422266,0.0271081280764145,0.0341248279213297,0.0181524873813099,0.0418674681278825,0.00756047905616479,0.0439019057079583,0.0182444162805514,0.0221023640431568,0.0339457417567103,0.0506738533501265,0.0175183836966982
20201026,0.0287514333814222,0.0316833025396817,0.0195630903145454,0.0301239430108385,0.0321000837545418,0.0229097161040862,0.026133510437085,0.0205471579697386,0.0163375846551765,0.0311619383229111,0.0210188995590972,0.0262314044085892,0.0268239063878054,0.0205599528032423,0.0153348305927113,0.035165636672661,0.0170559214425562,0.0525298999087162,0.00737035561039831,0.0480010235379989,0.0145311646276905,0.0236041427997921,0.0250124350842167,0.0465075276317097,0.0182264558357595
20201027,0.0301410458370754,0.0295076667089545,0.0188657864312033,0.0314946087336449,0.0319649235167542,0.026724023146454,0.0325399508758694,0.0198541100649117,0.0244884676023299,0.0211160159384838,0.0308337843388218,0.0314772592625479,0.0322288546563281,0.0190089666759993,0.0143984431140044,0.0321612351704153,0.0159625181058615,0.0541887917101641,0.00971920432768849,0.0454752760784723,0.0110995845017874,0.0320351474957206,0.0317651674857753,0.0478888216859774,0.0170105571304306
20201028,0.0350064289545881,0.0329164456433676,0.0330992270640185,0.0306457571063064,0.0321025212608051,0.0477947202508046,0.0180201785792478,0.024051789028842,0.0208865175362411,0.0244648669421662,0.0251759388757408,0.0337096771041499,0.0279498947008202,0.0220961764719222,0.0094414555042415,0.0200449310184467,0.0227082405602278,0.0441021504058959,0.0107887258327761,0.0444215426214794,0.0149035399831314,0.0276304168090702,0.0211797932323264,0.0441767025050998,0.0220580968705785
20201029,0.0265500739372989,0.0217461590218237,0.0211412587744564,0.0239838799460403,0.0407543055366354,0.032136249027092,0.0208903977268456,0.0121039573060672,0.0171034841651055,0.0195985146840148,0.0337323147357011,0.0304553813714463,0.0311834733388471,0.017635413039579,0.00800645069959035,0.0346090851775624,0.0201362029834369,0.0478777677143426,0.011088804760963,0.0460818394487772,0.0124805256273058,0.0318147318217016,0.0231081624721784,0.0439518022129231,0.0222391572485094
20201030,0.046413699016291,0.0199954350551601,0.0160204961979692,0.0240075941607852,0.042707758979248,0.0368728285346034,0.015883380440229,0.0344198721174193,0.0225250189125898,0.0147978580715961,0.0273981427205633,0.0202121995409499,0.0332839233935509,0.0203391289345819,0.00552018285515865,0.0193090271965689,0.0215506610327716,0.0468268950896676,0.0105532084088172,0.0390712347652568,0.0183976816441499,0.0224187086293762,0.0205504038132609,0.0323609476674902,0.0193472834225403
